APP name,Cores,Warps,Threads,instrs,cycles,ipc,core_usage_rate,thread occupancy,alu_ratio,fpu_ratio,lsu_ratio,sfu_ratio,issue_stalls,stall_alu_ratio,stall_fpu_ratio,stall_lsu_ratio,stall_sfu_ratio,alu_instrs,fpu_instrs,sfu_instrs,lsu_instrs,loads,stores,split_instrs,avg_cycles,L2,Mapping,FLOP/BYTE
psort,8,8,2,4031886142,1138926166,3.54,100%,89%,57%,10%,7%,27%,135246417,3%,8%,88%,0%,2285287594,402661376,1075449919,268487549,134239529,27996,402663000,1138291325,0,TM,0.0469
psort,8,8,4,4029578982,626159958,6.44,100%,81%,57%,10%,7%,27%,64785673,3%,8%,87%,0%,2283749668,402661376,1074677733,268490501,67130802,29019,402663384,625610414,0,TM,0.0937
psort,8,8,8,3369848121,652194377,5.17,50%,53%,68%,12%,4%,16%,32719276,3%,12%,83%,0%,2282847610,402661376,550089067,134250364,67131352,29484,204529555,326015952,0,TM,0.0937
psort,8,8,16,3028957947,359826984,8.42,25%,36%,75%,13%,2%,9%,370686807,37%,27%,34%,0%,2282656368,402661376,276510191,67130308,67132404,30488,102604019,89984985,0,TM,0.0937
psort,8,8,32,2857623158,421457449,6.78,13%,27%,80%,14%,1%,5%,227197729,36%,25%,37%,0%,2282307097,402661376,139084733,33570248,67134446,32514,51518556,52732832,0,TM,0.0937
psort,8,16,2,4028107330,1164816286,3.46,100%,87%,57%,10%,7%,27%,10363107,6%,7%,86%,0%,2282768466,402661376,1074187227,268490557,134241001,29084,402663576,1164625157,0,TM,0.0469
psort,8,16,4,4027490969,1248607070,3.23,50%,64%,57%,10%,7%,27%,5928716,5%,7%,86%,0%,2282360212,402661376,1073978127,268491550,67131352,29518,402664020,624212869,0,TM,0.0937
psort,8,16,8,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,TM,#DIV/0!
psort,8,16,16,3030076988,434565282,6.97,13%,39%,75%,13%,2%,9%,207486580,38%,23%,37%,0%,2283416495,402661376,276868052,67131361,67134481,32536,102604658,54373318,0,TM,0.0937
psort,8,16,32,2857891801,432314273,6.61,13%,38%,80%,14%,1%,5%,112790412,37%,21%,41%,0%,2282515675,402661376,139143788,33571258,67138533,36605,51519196,54117325,0,TM,0.0937
psort,8,32,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,TM,#DIV/0!
psort,8,32,4,4027576931,1251011474,3.22,25%,65%,57%,10%,7%,27%,5009742,5%,8%,85%,0%,2282422704,402661376,1073999601,268493546,67132350,30516,402665298,312555215,0,TM,0.0937
psort,8,32,8,3389798506,806149025,4.20,13%,55%,68%,12%,4%,16%,199027861,34%,28%,37%,0%,2296167145,402661376,556716760,134253521,67134502,32563,204531472,100823607,0,TM,0.0937
psort,8,32,16,3030515419,455918754,6.65,13%,52%,75%,13%,2%,9%,106202636,31%,28%,39%,0%,2283737036,402661376,276984000,67133303,67138499,36604,102605938,57069411,0,TM,0.0937
psort,8,32,32,2858679241,466260169,6.13,13%,50%,80%,14%,1%,5%,60129062,28%,25%,45%,0%,2283099598,402661376,139345250,33573313,67146727,44802,51520476,58413175,0,TM,0.0937
psort,16,2,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,TM,#DIV/0!
psort,16,2,4,4027291246,550921240,7.31,100%,80%,57%,10%,7%,27%,2833312979,43%,33%,22%,0%,2282220266,402661376,1073913543,268496653,67129897,36692,402662928,550678476,0,TM,0.0937
psort,16,2,8,3369321773,292553956,11.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,291935999,0,TM,#DIV/0!
psort,16,2,16,3028367023,309294257,9.79,50%,44%,75%,13%,2%,9%,772615827,40%,31%,28%,0%,2282251295,402661376,276316083,67138861,67131695,38158,102603721,154642360,0,TM,0.0937
psort,16,2,32,2857638161,343434173,8.32,25%,25%,80%,14%,1%,5%,432511564,36%,28%,35%,0%,2282298352,402661376,139100252,33578773,67132705,39140,51518255,85878285,0,TM,0.0937
psort,16,4,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,TM,#DIV/0!
psort,16,4,4,4032875255,321280254,12.55,100%,80%,57%,10%,7%,27%,1959643290,34%,33%,31%,0%,2285943056,402661376,1075771786,268499629,67131145,37748,402663408,320364397,0,TM,0.0937
psort,16,4,8,3371327059,336245208,10.03,50%,49%,68%,12%,4%,16%,1086414699,33%,33%,32%,0%,2283829422,402661376,550577405,134259448,67131688,38176,204529575,167992139,0,TM,0.0937
psort,16,4,16,3029274447,348118511,8.70,25%,31%,75%,13%,2%,9%,649792780,32%,32%,34%,0%,2282863244,402661376,276611159,67139260,67132660,39128,102604037,86993457,0,TM,0.0937
psort,16,4,32,2857705007,362923032,7.87,13%,21%,80%,14%,1%,5%,440717835,35%,28%,36%,0%,2282357614,402661376,139107285,33579324,67134792,41188,51518573,45430658,0,TM,0.0937
psort,16,8,2,4032151039,584104422,6.90,100%,86%,57%,10%,7%,27%,119442443,4%,7%,88%,0%,2285460128,402661376,1075530434,268499693,134241353,37812,402663600,583706733,0,TM,0.0469
psort,16,8,4,4029598278,626283078,6.43,50%,60%,57%,10%,7%,27%,65391332,3%,8%,87%,0%,2283760911,402661376,1074675951,268500632,67131688,38208,402664040,312841698,0,TM,0.0937
psort,16,8,8,3369888323,652243037,5.17,25%,40%,68%,12%,4%,16%,34464882,3%,12%,84%,0%,2282876654,402661376,550090417,134260468,67132732,39176,204530211,163049072,0,TM,0.0937
psort,16,8,16,3029073725,360397832,8.40,13%,30%,75%,13%,2%,9%,370853527,37%,27%,34%,0%,2282743515,402661376,276528945,67140484,67134860,41224,102604675,45111797,0,TM,0.0937
psort,16,8,32,2857736447,421565881,6.78,6%,24%,80%,14%,1%,5%,228680365,36%,25%,38%,0%,2282408027,402661376,139087280,33580356,67138902,45278,51519212,26458333,0,TM,0.0937
psort,16,16,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,TM,#DIV/0!
psort,16,16,4,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,TM,#DIV/0!
psort,16,16,8,3369628539,653800170,5.15,13%,43%,68%,12%,4%,16%,24022784,4%,14%,80%,0%,2282716323,402661376,549988918,134262514,67134790,41212,204531489,81781718,0,TM,0.0937
psort,16,16,16,3030203854,434733762,6.97,6%,37%,75%,13%,2%,9%,208632795,38%,23%,37%,0%,2283525167,402661376,276875604,67142304,67138804,45246,102605954,27280507,0,TM,0.0937
psort,16,16,32,2858103929,432636449,6.61,6%,35%,80%,14%,1%,5%,115306771,36%,20%,42%,0%,2282711983,402661376,139148766,33582396,67147086,53470,51520492,27198515,0,TM,0.0937
psort,16,32,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,TM,#DIV/0!
psort,16,32,4,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,TM,#DIV/0!
psort,16,32,8,3389886733,806626385,4.20,6%,53%,68%,12%,4%,16%,199296809,33%,28%,37%,0%,2296247533,402661376,556711793,134266623,67138905,45302,204534048,50521898,0,TM,0.0937
psort,16,32,16,3030713737,455912618,6.65,6%,51%,75%,13%,2%,9%,108370416,30%,28%,41%,0%,2283921576,402661376,276984956,67146421,67147011,53442,102608514,28655516,0,TM,0.0937
psort,16,32,32,2859067027,466358761,6.13,6%,49%,80%,14%,1%,5%,64272148,26%,24%,49%,0%,2283471980,402661376,139347826,33586437,67163431,69838,51523052,29424003,0,TM,0.0937
psort,2,2,2,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,1,CM,#DIV/0!
psort,2,2,4,4027012208,4282904194,0.94,100%,81%,57%,10%,7%,27%,2878532377,44%,33%,22%,0%,2282025325,402661376,1073809568,268516013,67141913,28966,402665538,4282885791,1,CM,0.0937
psort,2,2,8,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,1,CM,#DIV/0!
psort,2,2,16,3029637662,1223263099,2.48,100%,77%,75%,13%,2%,9%,783873435,40%,31%,28%,0%,2282190561,402661376,277620954,67164845,67191641,60166,102956961,1223202824,1,CM,0.0936
